season,week,date,firstDownDiff,netPassYdsDiff,totalYdsDiff,turnoverDiff,totalPlaysDiff,rushAttDiff,rushYdsDiff,rushTDDiff,passCompDiff,passAttDiff,passYdsDiff,passTDDiff,passIntDiff,timesSackedDiff,sackYdsLostDiff,fumDiff,fumLostDiff,numPenDiff,penYdsDiff,thirdConvDiff,thirdAttDiff,thirdPercDiff,fourthConvDiff,fourthAttDiff,fourthPercDiff,topDiff,eloDiff,winner
2002,16,2002-12-22,-1,88,-7,0,-4,-2,-95,0,-3,-4,95,1,1,2,7,-1,-1,-8,-49,5,3,0.5,1,0,1,0.6400000000000006,80.26700000000005,Home
2002,14,2002-12-08,5,-56,91,-3,-5,20,147,3,-13,-19,-102,0,-2,-6,-46,0,-1,-3,-25,0,-4,0.125,0,0,0,2.200000000000003,-71.32500000000005,Home
2002,4,2002-09-29,-3,34,51,-5,1,14,17,-1,-5,-11,18,4,-4,-2,-16,0,-1,1,-15,4,5,0.25961538461538464,0,-1,NA,7.159999999999997,-143.086,Home
2002,8,2002-10-27,-4,-144,-94,0,-9,13,50,1,-17,-25,-126,0,1,3,18,-1,-1,-2,6,0,-1,0.07142857142857145,0,0,NA,3.1000000000000014,-96.93299999999999,Home
2002,13,2002-12-01,5,-47,17,-3,10,11,64,1,5,2,-71,-1,-2,-3,-24,-2,-1,-8,-52,4,5,0.4444444444444444,-1,0,-1,7.550000000000004,-87.07099999999991,Home
2002,2,2002-09-15,9,114,149,-2,6,10,35,1,9,3,76,1,-1,-7,-38,-1,-1,-8,-38,3,2,0.30158730158730157,-1,-2,NA,4.799999999999997,122.30799999999999,Home
2002,6,2002-10-13,10,81,146,3,11,-1,65,2,11,12,83,-1,0,0,2,3,3,1,5,0,0,0,1,1,NA,0.9399999999999977,-9.455000000000155,Home
2002,4,2002-09-29,-11,-249,-98,-2,-24,11,151,2,-26,-35,-249,-1,-2,0,0,-1,0,-4,-25,-2,-4,0.13333333333333341,0,0,0,-6.439999999999998,-179.53300000000013,Home
2002,9,2002-11-03,-6,-78,-170,3,-18,-16,-92,-2,-6,-2,-61,0,2,0,17,2,1,2,-10,-2,0,-0.4,0,1,NA,-14.200000000000003,85.69399999999996,Away
2002,14,2002-12-08,-3,-100,-102,3,1,0,-2,-2,-4,0,-89,0,3,1,11,-1,0,0,-11,2,2,0.15000000000000002,0,2,NA,-2.1400000000000006,-147.38900000000012,Away
2002,17,2002-12-29,-10,-102,-177,-2,-17,-14,-75,-2,-8,-3,-97,1,-1,0,5,-1,-1,-2,-36,2,3,0.16666666666666666,-1,-1,-0.5,-9.7,-52.090999999999894,Away
2002,11,2002-11-17,5,5,-26,0,3,-3,-31,0,4,7,-1,0,0,-1,-6,1,0,-3,-35,0,-1,0.047619047619047616,0,0,0,-0.5499999999999972,-140.25400000000013,Home
2002,15,2002-12-15,0,51,-12,0,2,-12,-63,-2,7,13,61,0,1,1,10,-2,-1,-1,-32,1,-1,0.2142857142857143,0,0,NA,2.4399999999999977,173.89300000000003,Home
2002,11,2002-11-18,5,210,168,2,-3,-2,-42,0,2,2,203,2,1,-3,-7,1,1,6,47,3,-2,0.26153846153846155,-1,-2,NA,-1.6599999999999966,175.26199999999994,Home
2002,4,2002-09-29,2,80,51,1,-3,-6,-29,0,-1,4,75,0,1,-1,-5,0,0,0,5,-2,-5,-0.08333333333333331,0,0,NA,-3.8999999999999986,157.96299999999997,Away
2002,10,2002-11-10,10,323,268,2,14,-13,-55,-1,24,28,314,4,-2,-1,-9,4,4,-2,3,-1,0,-0.19999999999999996,-1,-1,NA,0.4399999999999977,111.22299999999996,Home
2002,2,2002-09-15,2,-31,-42,3,-9,-21,-11,2,4,13,-41,0,1,-1,-10,2,2,4,10,-2,-2,-0.16666666666666669,0,1,NA,-10.040000000000003,154.462,Away
2002,6,2002-10-13,-1,-138,-45,-2,-10,15,93,1,-16,-24,-146,2,-2,-1,-8,-3,0,-3,-25,3,1,0.4666666666666666,0,-2,NA,3.539999999999999,-125.39499999999998,Home
2002,7,2002-10-20,15,20,188,-1,34,26,168,3,12,10,10,0,-1,-2,-10,-2,0,4,20,3,4,0.2444444444444444,0,-1,NA,20.900000000000002,117.44200000000001,Home
2002,17,2002-12-30,-3,92,-66,0,-6,-22,-158,0,8,16,98,1,2,0,6,-4,-2,-1,-15,-4,-2,-0.26190476190476186,2,2,NA,-11.239999999999998,-58.659000000000106,Home
2002,11,2002-11-17,7,130,180,-1,8,17,50,3,4,-2,94,-1,-1,-7,-36,-2,0,-4,-16,3,2,0.375,-1,-2,NA,8.239999999999998,4.45900000000006,Home
2002,7,2002-10-20,2,-7,-7,6,5,7,0,0,-2,2,-17,0,4,-4,-10,2,2,2,16,3,3,0.22222222222222227,1,1,0.5,2.460000000000001,160.1010000000001,Away
2002,14,2002-12-09,10,100,241,-1,15,19,141,2,4,-3,95,0,-2,-1,-5,1,1,3,3,4,1,0.48214285714285715,0,-1,0,11.400000000000002,114.61800000000017,Home
2002,1,2002-09-08,12,1,132,-2,10,22,131,1,1,-9,-13,2,-1,-3,-14,0,-1,-2,-14,0,-1,0.07142857142857145,1,0,1,8.799999999999997,133.87299999999982,Home
2002,12,2002-11-24,12,111,269,-2,23,24,158,2,-1,1,87,1,-1,-2,-24,-1,-1,1,29,4,4,0.5714285714285714,0,0,NA,11.799999999999997,57.10699999999997,Home
2002,5,2002-10-06,5,-26,74,-2,21,27,100,1,0,-4,-50,0,-2,-2,-24,0,0,-1,-14,6,7,0.22941176470588237,0,-1,NA,19.959999999999997,-83.06399999999985,Home
2002,3,2002-09-22,8,52,205,-4,13,13,153,2,0,2,28,1,-3,-2,-24,0,-1,0,0,0,0,0,-1,-1,NA,5.739999999999998,57.728000000000065,Home
2002,15,2002-12-15,7,51,116,-1,20,21,65,1,4,1,33,0,-1,-2,-18,-3,0,-5,-25,3,-1,0.6,0,0,NA,13.760000000000002,-107.11999999999989,Home
2002,13,2002-12-01,2,78,-10,0,22,3,-88,-1,12,15,93,0,2,4,15,-1,-2,5,61,1,4,-0.06666666666666671,1,1,NA,11.079999999999998,-143.75900000000001,Away
2002,2,2002-09-15,5,-201,-19,3,24,25,182,2,-10,-3,-182,0,0,2,19,3,3,2,0,3,4,0.10416666666666669,3,3,NA,9.440000000000001,47.71300000000019,Away
2002,3,2002-09-22,-7,-29,-120,3,-13,-15,-91,-1,-1,0,-30,0,2,2,-1,4,1,0,14,-3,-4,-0.2444444444444444,0,1,NA,-10.799999999999997,1.7980000000000018,Away
2002,8,2002-10-27,12,42,146,-2,25,32,104,1,6,-1,12,0,-2,-6,-30,-1,0,5,32,4,4,0.2,1,-1,1,22.099999999999998,-110.51999999999998,Home
2002,6,2002-10-13,5,-10,48,0,3,8,58,2,2,-5,-14,0,0,0,-4,0,0,5,19,2,4,0.0444444444444444,-1,-1,-0.5,3.3400000000000034,-5.480000000000018,Home
2002,11,2002-11-17,6,-89,58,0,4,19,147,1,-11,-17,-79,0,-1,2,10,4,1,-1,-13,-2,-4,-0.2857142857142857,-1,-2,NA,4.159999999999997,-301.23800000000006,Home
2002,16,2002-12-21,8,69,129,1,27,15,60,1,6,9,80,-1,1,3,11,1,0,-1,-11,1,3,0.2,1,1,NA,11.799999999999997,-165.88599999999997,Home
2002,10,2002-11-10,-9,-159,-104,1,-14,-9,55,0,-13,-9,-124,-2,-1,4,35,2,2,1,0,0,0,0,0,0,0,-8.459999999999997,-79.42600000000016,Away
2002,14,2002-12-08,-10,-129,-115,-5,-18,8,14,1,-17,-24,-145,0,-4,-2,-16,-1,-1,5,36,-6,-3,-0.35064935064935066,0,0,NA,-1.259999999999998,123.68700000000013,Home
2002,8,2002-10-27,-7,-105,-172,-2,-12,-21,-67,-1,-3,6,-99,0,-1,3,6,-1,-1,6,32,-3,2,-0.625,0,0,NA,-11.340000000000003,10.394000000000005,Away
2002,6,2002-10-13,0,23,-12,4,4,-14,-35,-1,7,17,36,-2,3,1,13,1,1,7,66,2,1,0.19642857142857145,0,1,-0.5,-4.439999999999998,2.0470000000000255,Away
2002,3,2002-09-22,6,271,147,-2,17,-14,-124,-1,23,30,261,1,-1,1,-10,1,-1,11,95,2,4,0.1333333333333333,0,0,NA,10.629999999999999,209.36599999999999,Home
2002,17,2002-12-29,0,113,-27,2,13,-6,-140,-1,14,20,111,0,1,-1,-2,1,1,-2,-63,2,3,0.175,0,0,NA,-0.3099999999999987,-8.398999999999887,Home
2002,12,2002-11-24,-6,-45,-118,-3,-9,8,-73,0,-3,-15,-33,1,0,-2,12,-1,-3,-3,-49,2,1,0.2142857142857143,0,0,0,3.299999999999997,158.12300000000005,Home
2002,16,2002-12-22,-5,-166,-177,2,-3,-8,-11,0,-4,3,-152,-2,1,2,14,0,1,-3,-30,-1,0,-0.125,1,2,NA,-8.739999999999998,51.309999999999945,Away
2002,1,2002-09-09,0,71,60,-4,-4,-6,-11,-1,4,5,47,2,-3,-3,-24,-1,-1,-6,-24,-2,-2,-0.22857142857142854,-2,-2,NA,-1.0399999999999991,5.4220000000000255,Home
2002,8,2002-10-27,-6,6,-95,1,-7,-14,-101,-2,0,10,-3,2,2,-3,-9,0,-1,-1,1,-2,-1,-0.35,2,3,NA,-10.099999999999998,110.16499999999996,Away
2002,17,2002-12-29,0,-69,-29,0,4,4,40,0,-8,-1,-58,-1,0,1,11,0,0,1,8,1,3,0.05555555555555555,-1,0,-1,-0.6599999999999966,118.52100000000019,Away
2002,12,2002-11-24,2,133,44,4,3,-16,-89,-1,11,18,136,-1,1,1,3,3,3,1,-7,-1,-1,-0.11904761904761904,1,1,NA,-2.3599999999999994,86.33800000000019,Away
2002,2,2002-09-15,-2,-51,0,-2,-9,7,51,2,-13,-16,-53,0,1,0,-2,-1,-3,2,-14,2,-1,0.38095238095238093,0,-2,NA,-0.8599999999999994,-118.25999999999999,Home
2002,15,2002-12-15,-4,-72,-140,0,-5,-3,-68,-2,-5,-3,-57,0,0,1,15,-1,0,0,-20,-1,1,-0.23809523809523808,1,1,NA,-2.700000000000003,176.79499999999985,Away
2002,5,2002-10-06,-6,-50,-49,-2,-15,2,1,1,-9,-15,-63,-2,-1,-2,-13,-1,-1,-1,-45,-2,-1,-0.12179487179487175,-1,-1,NA,-4.459999999999997,-41.58899999999994,Home
2002,7,2002-10-20,1,-32,4,-1,1,2,36,-1,0,-4,-21,2,-1,3,11,1,0,-1,-7,0,0,0,0,0,NA,0.03999999999999915,-36.39200000000005,Home
2002,13,2002-12-01,-3,-113,-45,-2,-3,15,68,1,-18,-18,-111,0,-1,0,2,-2,-1,1,17,2,1,0.23214285714285715,-3,-3,NA,-5.340000000000003,-129.65200000000004,Home
2002,6,2002-10-13,3,-56,-10,2,10,3,46,-1,1,6,-53,0,1,1,3,1,1,3,15,-2,0,-0.15384615384615385,1,2,NA,0.060000000000002274,83.23700000000008,Away
2002,15,2002-12-15,6,83,136,-3,-6,6,53,3,0,-9,59,-1,-2,-3,-24,1,-1,-1,2,1,-2,0.2,0,-3,NA,2.6000000000000014,91.78700000000003,Home
2002,9,2002-11-03,10,14,65,0,6,15,51,2,-3,-10,-2,-1,0,1,-16,0,0,-1,-4,3,3,0.3214285714285714,-2,-4,0.4,6.140000000000001,-15.846000000000004,Home
2002,17,2002-12-28,14,104,252,3,26,16,148,-1,12,10,106,1,0,0,2,6,3,-1,9,3,2,0.42857142857142855,0,0,NA,13.030000000000001,-145.30200000000013,Home
2002,3,2002-09-22,14,152,206,-1,31,17,54,0,7,13,164,0,-1,1,12,1,0,-3,-13,1,1,0.0892857142857143,0,1,NA,13.659999999999997,59.955000000000155,Home
2002,1,2002-09-05,8,152,82,2,19,-3,-70,1,12,19,176,-1,2,3,24,0,0,5,51,2,2,0.16666666666666669,0,1,NA,4.939999999999998,-75.57299999999987,Away
2002,13,2002-12-01,-7,-51,-131,-1,-14,-7,-80,0,-8,-7,-51,-1,0,0,0,-1,-1,-6,-66,1,-1,0.2142857142857143,-2,-2,NA,-6.560000000000002,-40.75500000000011,Away
2002,11,2002-11-17,9,105,133,1,26,17,28,0,7,11,98,-1,1,-2,-7,-1,0,1,36,2,-1,0.3214285714285714,0,-1,0.5,13.400000000000002,13.156999999999925,Home
2002,12,2002-11-24,5,0,67,-3,5,17,67,2,-8,-11,-8,1,-2,-1,-8,-1,-1,-4,-29,1,1,0.0714285714285714,0,0,0,3.259999999999998,81.6260000000002,Home
2002,8,2002-10-27,-4,-104,-93,3,-23,-1,11,0,-13,-21,-111,0,1,-1,-7,2,2,-1,-5,-3,-8,0.09999999999999998,-1,-1,NA,-15.799999999999997,18.386999999999944,Away
2002,14,2002-12-08,-3,-41,-88,-1,-13,-7,-47,1,-9,-7,-22,0,-1,1,19,0,0,-4,-40,-2,-3,-0.025000000000000022,0,-1,NA,-5.099999999999998,-2.42899999999986,Home
2002,17,2002-12-29,3,0,15,-1,-14,2,15,2,-4,-16,-5,2,-1,0,-5,-1,0,-2,-13,4,-2,0.38095238095238093,-2,-2,NA,-3.3999999999999986,-90.07999999999993,Home
2002,18,2003-01-04,16,92,220,-3,23,28,128,2,5,-6,85,3,-2,1,-7,-2,-1,1,20,0,-3,0.22499999999999998,0,0,NA,20.599999999999998,74.28699999999981,Home
2002,5,2002-10-06,-1,-77,-145,0,-3,-1,-68,0,-1,-4,-59,0,0,2,18,0,0,-3,-40,-3,-3,-0.5,0,0,NA,-1.9600000000000009,-19.545000000000073,Away
2002,10,2002-11-10,4,-43,-15,-2,5,8,28,1,-2,-1,-60,-1,0,-2,-17,-3,-2,-1,6,0,0,0,0,-1,NA,4.859999999999999,-36.74800000000005,Home
2002,7,2002-10-20,0,28,18,-4,-2,6,-10,0,-2,-10,36,1,-3,2,8,-1,-1,-2,-15,1,2,0,0,0,NA,7.5,63.718000000000075,Home
2002,2,2002-09-15,-15,-101,-232,0,-28,-31,-131,-1,-7,-2,-80,-1,0,5,21,0,0,4,19,-4,-3,-0.38888888888888895,-1,1,-0.6666666666666667,-16.14,-79.91200000000003,Away
2002,16,2002-12-22,-1,-57,-2,-1,1,19,55,1,-2,-16,-81,1,-3,-2,-24,1,2,-2,-8,3,0,0.42857142857142855,-2,-4,NA,9.86,88.37699999999995,Home
2002,17,2002-12-28,15,-58,178,0,27,45,236,2,-8,-18,-58,1,-1,0,0,2,1,3,20,0,0,0,2,1,0.4166666666666667,20.5,114.27499999999986,Home
2002,7,2002-10-20,2,192,57,1,-9,-30,-135,-2,19,20,191,1,1,1,-1,-1,0,-5,-47,0,1,-0.04999999999999999,0,0,NA,-8.07,111.4960000000001,Away
2002,11,2002-11-17,10,142,191,0,19,14,49,3,8,8,125,0,1,-3,-17,-1,-1,5,81,0,-1,0.05357142857142855,0,-2,0.6666666666666667,13.239999999999998,-7.682999999999993,Home
2002,13,2002-12-02,7,71,137,-2,21,12,66,1,9,8,77,-1,-1,1,6,-1,-1,7,43,4,5,0.4444444444444444,0,-1,NA,13.14,69.3710000000001,Home
2002,19,2003-01-12,0,105,112,-3,-13,6,7,1,-1,-17,100,1,-1,-2,-5,-1,-2,3,40,-4,-4,-0.26666666666666666,0,-3,0.75,1.8599999999999994,39.850000000000136,Home
2002,1,2002-09-08,13,59,237,2,19,24,178,2,-4,-4,59,0,1,-1,0,-1,1,-8,-60,4,0,0.5714285714285714,-1,-1,0,9.700000000000003,73.28899999999999,Home
2002,9,2002-11-03,-15,-124,-195,0,-34,-27,-71,1,-7,-8,-118,-1,0,1,6,1,0,3,4,-1,-1,-0.07142857142857145,0,0,0,-20.419999999999998,-33.11500000000001,Away
2002,20,2003-01-19,-3,112,63,-1,-10,-13,-49,0,8,5,92,2,0,-2,-20,1,-1,7,67,-3,-2,-0.41666666666666663,0,-2,NA,-7.159999999999997,52.25500000000011,Home
2002,4,2002-09-29,1,-13,34,-3,-2,5,47,-2,-3,-7,-17,2,-4,0,-4,2,1,-1,40,-2,-3,-0.17857142857142855,0,-1,NA,-0.8400000000000034,130.16000000000008,Home
2002,11,2002-11-17,11,126,214,1,10,23,88,1,0,-10,92,2,0,-3,-34,1,1,7,83,0,-3,0.2222222222222222,-1,-4,NA,12.5,205.98699999999985,Home
2002,19,2003-01-11,-4,-34,-36,-2,-8,2,-2,0,-3,-9,-41,1,-2,-1,-7,0,0,-6,-65,-4,-4,-0.26666666666666666,1,0,1,-1.1000000000000014,123.91700000000014,Home
2002,3,2002-09-22,8,111,143,-2,4,-1,32,1,5,5,108,4,-1,0,-3,1,-1,-4,-67,-1,-3,-0.0076923076923077205,1,1,NA,-1.740000000000002,206.79999999999995,Home
2002,4,2002-09-29,9,138,149,0,16,5,11,2,9,15,128,0,-1,-4,-10,2,1,-7,-51,5,2,0.27058823529411763,0,-1,0.5,6.799999999999997,349.8520000000001,Home
2002,10,2002-11-10,3,-50,-72,1,14,-13,-22,-2,9,25,-38,-2,0,2,12,2,1,0,0,1,4,-0.125,1,4,NA,-1.259999999999998,210.66100000000006,Away
2002,13,2002-12-01,-1,-17,15,-1,-6,11,32,0,-6,-12,-37,0,-2,-5,-20,-1,1,4,30,0,-2,0.07500000000000001,0,0,NA,-1.2999999999999972,63.971000000000004,Home
2002,8,2002-10-28,3,-118,74,-1,13,17,192,1,-6,-4,-114,0,0,0,4,-4,-1,0,-10,4,5,0.3,-1,-1,-0.5,7.599999999999998,180.15200000000004,Home
2002,20,2003-01-19,5,-27,4,2,7,-11,31,0,6,16,-16,-1,0,2,11,2,2,2,29,-2,1,-0.38095238095238093,1,2,NA,-1.759999999999998,37.041999999999916,Away
2002,7,2002-10-20,-1,-16,62,0,-4,13,78,1,-11,-13,-28,1,0,-4,-12,-1,0,1,-3,0,1,-0.01785714285714285,0,0,NA,2.4399999999999977,1.2870000000000346,Home
2002,15,2002-12-15,-1,4,28,-2,-2,5,24,1,-7,-7,7,-1,1,0,3,-2,-3,2,18,0,1,-0.047619047619047616,-2,-3,NA,0.3999999999999986,233.66000000000008,Home
2002,10,2002-11-10,9,184,198,1,5,11,14,-3,4,-5,179,3,1,-1,-5,0,0,-7,-70,0,-1,0.047619047619047616,1,1,NA,4.659999999999997,120.327,Away
2002,17,2002-12-29,4,-132,-71,-2,19,14,61,1,1,4,-142,0,0,1,-10,-3,-2,-4,-41,3,3,0.5,1,2,NA,13.159999999999997,100.0630000000001,Home
2002,15,2002-12-15,8,122,201,-2,18,22,79,1,4,0,89,0,0,-4,-33,0,-2,-3,-30,4,3,0.35714285714285715,1,0,1,18.939999999999998,145.72900000000004,Home
2002,12,2002-11-24,4,-63,39,-1,1,14,102,0,0,-13,-62,0,0,0,1,0,-1,-4,-70,-4,-3,-0.4642857142857143,0,-1,0.16666666666666669,8.260000000000002,286.634,Home
2002,4,2002-09-29,8,143,113,0,17,10,-30,-1,10,10,121,1,0,-3,-22,3,0,0,-5,-1,1,-0.2142857142857143,1,1,NA,9.2,75.90200000000004,Home
2002,18,2003-01-05,9,-66,-15,2,-2,-8,51,0,4,5,-62,0,1,1,4,1,1,-5,-40,-2,-4,-0.1333333333333333,0,0,NA,-6.060000000000002,102.32500000000005,Home
2002,14,2002-12-08,21,284,375,4,55,5,91,0,28,48,293,0,2,2,9,0,2,7,39,4,4,0.33333333333333337,3,5,NA,19.36,361.6419999999998,Away
2002,7,2002-10-21,-1,-113,-3,-2,-14,12,110,2,-17,-25,-116,1,-2,-1,-3,1,0,-3,-17,-2,-7,0.5555555555555556,-2,-1,-1,-1.759999999999998,39.753999999999905,Home
2002,2,2002-09-15,-13,-168,-191,3,-35,1,-23,-1,-25,-31,-202,1,-1,-5,-34,3,4,-1,-12,-7,-7,-0.35,0,0,NA,-19.14,-2.0809999999999036,Away
2002,2,2002-09-15,7,247,79,0,18,-6,-168,-1,19,25,245,0,-1,-1,-2,0,1,0,-7,0,-1,0.047619047619047616,0,3,NA,2,62.10699999999997,Away
2002,11,2002-11-17,-9,-46,-197,2,-7,-18,-151,-1,3,7,-29,-2,1,4,17,1,1,-5,-48,0,-2,0.06349206349206349,-2,-1,-1,-2.960000000000001,-92.5340000000001,Away
2002,12,2002-11-24,0,19,-18,-1,5,4,-37,0,-1,2,19,1,-1,-1,0,0,0,1,-18,2,2,0.26666666666666666,0,0,NA,-0.259999999999998,-82.1110000000001,Home
2002,16,2002-12-22,9,38,121,-4,2,19,83,2,-12,-17,33,0,-3,0,-5,0,-1,-8,-82,-1,0,-0.14285714285714285,1,1,0.5,2.700000000000003,-84.3789999999999,Home
2002,4,2002-09-29,-10,-27,-62,-3,-30,-1,-35,1,-16,-25,-51,1,-2,-4,-24,-3,-1,-4,-23,-1,-2,0.02857142857142858,0,-2,0.25,-9.760000000000002,42.14200000000005,Home
2002,14,2002-12-08,4,5,51,2,7,-6,46,-1,3,9,33,0,2,4,28,-3,0,5,41,-2,0,-0.2857142857142857,0,2,NA,-1.240000000000002,-228.20399999999995,Away
2002,6,2002-10-14,0,21,-17,2,0,-1,-38,0,5,2,10,-1,2,-1,-11,2,0,2,29,3,1,0.32142857142857145,0,0,NA,0.9600000000000009,-125.32799999999997,Away
2002,9,2002-11-03,5,127,65,1,16,-4,-62,0,18,17,150,-2,-1,3,23,2,2,-1,-16,0,2,-0.12698412698412698,1,3,NA,9.939999999999998,-43.27500000000009,Away
2002,8,2002-10-27,-5,-17,-63,-4,-8,2,-46,-3,-6,-8,-34,4,-3,-2,-17,-3,-1,-4,-40,0,-1,0.09999999999999998,0,0,0,-4.900000000000002,98.06600000000003,Home
2002,2,2002-09-15,-3,92,-38,1,0,-15,-130,0,13,17,86,-1,1,-2,-6,1,0,7,84,1,1,0.09523809523809523,0,0,NA,-1.1000000000000014,47.471000000000004,Away
2002,15,2002-12-15,-5,-42,-39,1,-10,-10,3,-1,-6,1,-45,0,1,-1,-3,-2,0,-1,-2,-2,-1,-0.15555555555555556,0,1,NA,-12.099999999999998,-42.983999999999924,Away
2002,10,2002-11-10,8,-8,67,1,27,19,75,1,10,8,-18,0,1,0,-10,0,0,-1,-22,7,7,0.46666666666666673,1,0,1,17.14,92.27800000000002,Home
2002,5,2002-10-06,2,-18,73,-2,-10,3,91,2,-5,-13,-18,0,-2,0,0,-1,0,0,-13,2,0,0.39999999999999997,-3,-3,NA,-1.7999999999999972,8.810999999999922,Home
2002,18,2003-01-05,-3,29,0,1,-10,-9,-29,1,-1,1,14,-1,0,-2,-15,0,1,-3,-30,-3,-2,-0.3142857142857143,1,2,NA,-9.299999999999997,-23.220000000000027,Home
2002,12,2002-11-25,5,69,66,0,24,-13,-3,-1,15,34,93,-1,0,3,24,2,0,4,45,2,4,0,1,4,NA,4.739999999999998,-22.222000000000207,Away
2002,13,2002-12-01,-4,-270,-208,-1,-6,19,62,3,-14,-26,-263,-3,0,1,7,-1,-1,-4,-45,2,-1,0.3392857142857143,1,0,1,4.840000000000003,112.34999999999991,Home
2002,3,2002-09-22,10,-46,149,-2,22,25,195,2,-3,-2,-58,-1,0,-1,-12,-3,-2,1,15,0,0,0,0,0,NA,11.840000000000003,45.32300000000009,Home
2002,14,2002-12-08,12,152,240,-1,12,6,88,0,11,6,151,3,-1,0,-1,0,0,1,-7,0,-3,0.15000000000000002,-1,-1,NA,7.939999999999998,66.20800000000008,Home
2002,11,2002-11-17,5,79,83,-2,10,10,4,0,0,2,48,1,-3,-2,-31,1,1,3,24,3,2,0.1517857142857143,0,-1,0.5,11.760000000000002,258.0329999999999,Home
2002,6,2002-10-13,11,60,186,0,10,20,126,2,-5,-8,43,0,0,-2,-17,0,0,-3,-21,-2,-5,0,0,1,NA,7.140000000000001,170.75599999999986,Home
2002,12,2002-11-24,-1,-18,-21,-3,-7,2,-3,0,-2,-8,-29,1,-3,-1,-11,1,0,-1,-8,0,-1,0.033333333333333354,-1,-1,NA,-1.1400000000000006,-4.231999999999971,Home
2002,3,2002-09-23,-7,-80,-106,-3,-21,-4,-26,-1,-7,-13,-102,1,-4,-4,-22,0,1,3,17,-1,1,-0.30000000000000004,-1,-1,NA,-9.560000000000002,-34.86699999999996,Home
2002,9,2002-11-03,5,99,59,-3,6,7,-40,-3,6,2,88,5,-2,-3,-11,-2,-1,-5,-31,1,0,0.1428571428571429,0,1,NA,6.540000000000003,212.01599999999985,Home
2002,1,2002-09-08,-2,11,-35,0,-1,-13,-46,0,4,11,18,0,0,1,7,1,0,3,40,-5,-5,-0.3787878787878788,0,1,NA,-9.2,96.21000000000004,Away
2002,21,2003-01-26,13,-35,96,-4,16,31,131,1,-6,-10,-57,0,-4,-5,-22,0,0,-2,-10,1,0,0.1111111111111111,0,1,NA,14.459999999999997,-8.05099999999993,Home
2002,16,2002-12-23,-1,-30,-50,2,3,-21,-20,0,3,20,-12,0,1,4,18,0,1,0,-6,-1,1,-0.23333333333333336,1,0,1,-8.659999999999997,112.39200000000005,Away
2002,19,2003-01-12,7,42,101,-3,13,25,59,2,-6,-9,24,2,-2,-3,-18,-2,-1,4,29,6,5,0.4,-1,-3,NA,13.540000000000003,84.63100000000009,Home
2002,3,2002-09-22,-13,-210,-216,-4,-15,14,-6,1,-21,-27,-219,-1,-1,-2,-9,-3,-3,6,39,-1,-1,-0.11904761904761904,1,1,NA,2.1499999999999986,50.541999999999916,Away
2002,10,2002-11-10,2,-56,18,-1,-2,15,74,0,-9,-13,-73,1,0,-4,-17,-3,-1,-2,-27,-1,-3,-0.0357142857142857,-1,-3,NA,7.239999999999998,263.8090000000002,Home
2002,14,2002-12-08,-4,-68,-41,-2,-10,9,27,1,-7,-19,-60,0,-3,0,8,1,1,-2,-29,2,1,0.2333333333333334,-2,-2,NA,5.540000000000003,-14.124000000000024,Home
2002,6,2002-10-13,12,150,172,-1,35,14,22,-1,19,23,142,1,-2,-2,-8,2,1,1,33,0,1,-0.0714285714285714,2,2,NA,15.439999999999998,-100.83299999999986,Home
2002,15,2002-12-16,9,7,189,-1,27,35,182,1,-4,-7,-1,0,0,-1,-8,0,-1,7,65,4,4,0.35555555555555557,2,1,0.6666666666666666,23,-46.471000000000004,Home
2002,1,2002-09-08,5,86,67,1,-4,3,-19,1,6,-2,57,-1,-1,-5,-29,3,2,-4,-63,-2,-4,-0.09523809523809523,-1,-1,NA,1.6000000000000014,-96.49799999999982,Home
2002,11,2002-11-17,2,-55,21,-2,12,25,76,2,-9,-12,-61,-1,-3,-1,-6,1,1,1,16,2,1,0.16666666666666663,-1,0,-1,13.099999999999998,-106.85300000000007,Home
2002,19,2003-01-11,8,74,106,3,19,16,32,1,6,3,72,0,1,0,-2,2,2,2,51,5,2,0.5416666666666667,1,1,NA,12.810000000000002,21.2349999999999,Home
2002,5,2002-10-06,-8,-56,-153,4,-11,-15,-97,0,2,1,-48,-2,3,3,8,0,1,0,0,-2,-2,-0.22857142857142854,1,2,NA,-8.400000000000002,-9.492999999999938,Away
2002,1,2002-09-08,7,133,185,0,16,12,52,0,14,4,140,2,0,0,7,-1,0,6,51,3,3,0.17142857142857143,1,2,NA,8.799999999999997,89.30199999999991,Home
2002,17,2002-12-29,10,53,166,1,19,15,113,1,5,8,20,-1,1,-4,-33,-1,0,-1,-31,8,4,0.45248868778280543,0,0,0,10.900000000000002,77.86400000000003,Home
2002,16,2002-12-22,17,91,271,-3,19,22,180,1,2,0,78,2,-1,-3,-13,-3,-2,-4,-23,-1,-3,0,0,-2,NA,13.939999999999998,139.74599999999987,Home
2002,8,2002-10-27,5,10,112,-2,20,18,102,-1,-4,4,-4,0,-2,-2,-14,0,0,-1,-10,4,3,0.3333333333333333,1,2,NA,7.099999999999998,-32.955999999999904,Home
2002,12,2002-11-24,-4,-45,-2,-2,-6,22,43,3,-18,-25,-66,-2,-1,-3,-21,0,-1,-4,-25,1,2,-0.08571428571428574,1,2,NA,2.539999999999999,-133.3570000000002,Home
